variant_id,commodity,satuan_display,date,price,nama_hari
25,Telur Ayam Ras,kg,11/15/2024,24500,Jumat
26,Tepung Terigu,kg,11/15/2024,12750,Jumat
48,Kedelai Impor,kg,11/15/2024,12500,Jumat
2,Cabai Merah Keriting,kg,11/15/2024,18000,Jumat
10,Cabai Rawit Merah,kg,11/15/2024,34000,Jumat
9,Cabai Merah Besar,kg,11/15/2024,18000,Jumat
13,Bawang Merah,kg,11/15/2024,37000,Jumat
38,Bawang Putih Honan,kg,11/15/2024,36000,Jumat
52,Beras Medium,kg,11/18/2024,13683,Senin
51,Beras Premium,kg,11/18/2024,14617,Senin
14,Gula Pasir Curah,kg,11/18/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,11/18/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,11/18/2024,16667,Senin
18,Minyakita,lt,11/18/2024,16500,Senin
19,Daging Sapi Paha Belakang,kg,11/18/2024,120000,Senin
27,Daging Ayam Ras,kg,11/18/2024,36667,Senin
25,Telur Ayam Ras,kg,11/18/2024,24500,Senin
26,Tepung Terigu,kg,11/18/2024,12750,Senin
48,Kedelai Impor,kg,11/18/2024,12500,Senin
2,Cabai Merah Keriting,kg,11/18/2024,20000,Senin
10,Cabai Rawit Merah,kg,11/18/2024,31000,Senin
9,Cabai Merah Besar,kg,11/18/2024,21000,Senin
13,Bawang Merah,kg,11/18/2024,38667,Senin
38,Bawang Putih Honan,kg,11/18/2024,36000,Senin
52,Beras Medium,kg,11/19/2024,13683,Selasa
51,Beras Premium,kg,11/19/2024,14617,Selasa
14,Gula Pasir Curah,kg,11/19/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,11/19/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,11/19/2024,16667,Selasa
18,Minyakita,lt,11/19/2024,16500,Selasa
19,Daging Sapi Paha Belakang,kg,11/19/2024,120000,Selasa
27,Daging Ayam Ras,kg,11/19/2024,36667,Selasa
25,Telur Ayam Ras,kg,11/19/2024,24500,Selasa
26,Tepung Terigu,kg,11/19/2024,12750,Selasa
48,Kedelai Impor,kg,11/19/2024,12500,Selasa
2,Cabai Merah Keriting,kg,11/19/2024,20000,Selasa
10,Cabai Rawit Merah,kg,11/19/2024,31000,Selasa
9,Cabai Merah Besar,kg,11/19/2024,21000,Selasa
13,Bawang Merah,kg,11/19/2024,38667,Selasa
38,Bawang Putih Honan,kg,11/19/2024,36000,Selasa
52,Beras Medium,kg,11/20/2024,13683,Rabu
51,Beras Premium,kg,11/20/2024,14617,Rabu
14,Gula Pasir Curah,kg,11/20/2024,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,11/20/2024,21500,Rabu
16,Minyak Goreng Sawit Curah,lt,11/20/2024,16667,Rabu
18,Minyakita,lt,11/20/2024,16500,Rabu
19,Daging Sapi Paha Belakang,kg,11/20/2024,120000,Rabu
27,Daging Ayam Ras,kg,11/20/2024,36667,Rabu
25,Telur Ayam Ras,kg,11/20/2024,24500,Rabu
26,Tepung Terigu,kg,11/20/2024,12750,Rabu
48,Kedelai Impor,kg,11/20/2024,12500,Rabu
2,Cabai Merah Keriting,kg,11/20/2024,20000,Rabu
10,Cabai Rawit Merah,kg,11/20/2024,31000,Rabu
9,Cabai Merah Besar,kg,11/20/2024,21000,Rabu
13,Bawang Merah,kg,11/20/2024,38667,Rabu
38,Bawang Putih Honan,kg,11/20/2024,36000,Rabu
52,Beras Medium,kg,11/21/2024,13683,Kamis
51,Beras Premium,kg,11/21/2024,14617,Kamis
14,Gula Pasir Curah,kg,11/21/2024,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,11/21/2024,21500,Kamis
16,Minyak Goreng Sawit Curah,lt,11/21/2024,16667,Kamis
18,Minyakita,lt,11/21/2024,16500,Kamis
19,Daging Sapi Paha Belakang,kg,11/21/2024,120000,Kamis
27,Daging Ayam Ras,kg,11/21/2024,36667,Kamis
25,Telur Ayam Ras,kg,11/21/2024,24500,Kamis
26,Tepung Terigu,kg,11/21/2024,12750,Kamis
48,Kedelai Impor,kg,11/21/2024,12500,Kamis
2,Cabai Merah Keriting,kg,11/21/2024,20000,Kamis
10,Cabai Rawit Merah,kg,11/21/2024,31000,Kamis
9,Cabai Merah Besar,kg,11/21/2024,21000,Kamis
13,Bawang Merah,kg,11/21/2024,38667,Kamis
38,Bawang Putih Honan,kg,11/21/2024,36000,Kamis
52,Beras Medium,kg,11/22/2024,13683,Jumat
51,Beras Premium,kg,11/22/2024,14617,Jumat
14,Gula Pasir Curah,kg,11/22/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,11/22/2024,21500,Jumat
16,Minyak Goreng Sawit Curah,lt,11/22/2024,16667,Jumat
18,Minyakita,lt,11/22/2024,16500,Jumat
19,Daging Sapi Paha Belakang,kg,11/22/2024,120000,Jumat
27,Daging Ayam Ras,kg,11/22/2024,36667,Jumat
25,Telur Ayam Ras,kg,11/22/2024,24500,Jumat
26,Tepung Terigu,kg,11/22/2024,12750,Jumat
48,Kedelai Impor,kg,11/22/2024,12500,Jumat
2,Cabai Merah Keriting,kg,11/22/2024,20000,Jumat
10,Cabai Rawit Merah,kg,11/22/2024,31000,Jumat
9,Cabai Merah Besar,kg,11/22/2024,21000,Jumat
13,Bawang Merah,kg,11/22/2024,38667,Jumat
38,Bawang Putih Honan,kg,11/22/2024,36000,Jumat
52,Beras Medium,kg,11/25/2024,13683,Senin
51,Beras Premium,kg,11/25/2024,14617,Senin
14,Gula Pasir Curah,kg,11/25/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,11/25/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,11/25/2024,16667,Senin
18,Minyakita,lt,11/25/2024,16500,Senin
19,Daging Sapi Paha Belakang,kg,11/25/2024,120000,Senin
27,Daging Ayam Ras,kg,11/25/2024,36667,Senin
25,Telur Ayam Ras,kg,11/25/2024,24500,Senin
26,Tepung Terigu,kg,11/25/2024,12750,Senin
48,Kedelai Impor,kg,11/25/2024,12500,Senin
2,Cabai Merah Keriting,kg,11/25/2024,20000,Senin
10,Cabai Rawit Merah,kg,11/25/2024,21000,Senin
9,Cabai Merah Besar,kg,11/25/2024,21000,Senin
13,Bawang Merah,kg,11/25/2024,38667,Senin
38,Bawang Putih Honan,kg,11/25/2024,36000,Senin
52,Beras Medium,kg,11/26/2024,13683,Selasa
51,Beras Premium,kg,11/26/2024,14617,Selasa
14,Gula Pasir Curah,kg,11/26/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,11/26/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,11/26/2024,16667,Selasa
18,Minyakita,lt,11/26/2024,16500,Selasa
19,Daging Sapi Paha Belakang,kg,11/26/2024,120000,Selasa
27,Daging Ayam Ras,kg,11/26/2024,36667,Selasa
25,Telur Ayam Ras,kg,11/26/2024,24500,Selasa
26,Tepung Terigu,kg,11/26/2024,12750,Selasa
48,Kedelai Impor,kg,11/26/2024,12500,Selasa
2,Cabai Merah Keriting,kg,11/26/2024,20000,Selasa
10,Cabai Rawit Merah,kg,11/26/2024,21000,Selasa
9,Cabai Merah Besar,kg,11/26/2024,21000,Selasa
13,Bawang Merah,kg,11/26/2024,38667,Selasa
38,Bawang Putih Honan,kg,11/26/2024,36000,Selasa
52,Beras Medium,kg,11/28/2024,13683,Kamis
51,Beras Premium,kg,11/28/2024,14617,Kamis
14,Gula Pasir Curah,kg,11/28/2024,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,11/28/2024,21500,Kamis
16,Minyak Goreng Sawit Curah,lt,11/28/2024,16667,Kamis
18,Minyakita,lt,11/28/2024,16500,Kamis
19,Daging Sapi Paha Belakang,kg,11/28/2024,120000,Kamis
27,Daging Ayam Ras,kg,11/28/2024,36667,Kamis
25,Telur Ayam Ras,kg,11/28/2024,24500,Kamis
26,Tepung Terigu,kg,11/28/2024,12750,Kamis
48,Kedelai Impor,kg,11/28/2024,12500,Kamis
2,Cabai Merah Keriting,kg,11/28/2024,20000,Kamis
10,Cabai Rawit Merah,kg,11/28/2024,21000,Kamis
9,Cabai Merah Besar,kg,11/28/2024,21000,Kamis
13,Bawang Merah,kg,11/28/2024,38667,Kamis
38,Bawang Putih Honan,kg,11/28/2024,36000,Kamis
52,Beras Medium,kg,11/29/2024,13683,Jumat
51,Beras Premium,kg,11/29/2024,14617,Jumat
14,Gula Pasir Curah,kg,11/29/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,11/29/2024,21500,Jumat
16,Minyak Goreng Sawit Curah,lt,11/29/2024,16667,Jumat
18,Minyakita,lt,11/29/2024,16500,Jumat
19,Daging Sapi Paha Belakang,kg,11/29/2024,120000,Jumat
27,Daging Ayam Ras,kg,11/29/2024,36667,Jumat
25,Telur Ayam Ras,kg,11/29/2024,24500,Jumat
26,Tepung Terigu,kg,11/29/2024,12750,Jumat
48,Kedelai Impor,kg,11/29/2024,12500,Jumat
2,Cabai Merah Keriting,kg,11/29/2024,20000,Jumat
10,Cabai Rawit Merah,kg,11/29/2024,21000,Jumat
9,Cabai Merah Besar,kg,11/29/2024,21000,Jumat
13,Bawang Merah,kg,11/29/2024,38667,Jumat
38,Bawang Putih Honan,kg,11/29/2024,36000,Jumat
52,Beras Medium,kg,12/2/2024,13683,Senin
51,Beras Premium,kg,12/2/2024,14617,Senin
14,Gula Pasir Curah,kg,12/2/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,12/2/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,12/2/2024,16667,Senin
18,Minyakita,lt,12/2/2024,16500,Senin
19,Daging Sapi Paha Belakang,kg,12/2/2024,120000,Senin
27,Daging Ayam Ras,kg,12/2/2024,36667,Senin
25,Telur Ayam Ras,kg,12/2/2024,24500,Senin
26,Tepung Terigu,kg,12/2/2024,12750,Senin
48,Kedelai Impor,kg,12/2/2024,12500,Senin
2,Cabai Merah Keriting,kg,12/2/2024,20000,Senin
10,Cabai Rawit Merah,kg,12/2/2024,21000,Senin
9,Cabai Merah Besar,kg,12/2/2024,21000,Senin
13,Bawang Merah,kg,12/2/2024,35333,Senin
38,Bawang Putih Honan,kg,12/2/2024,36000,Senin
52,Beras Medium,kg,12/3/2024,13683,Selasa
51,Beras Premium,kg,12/3/2024,14617,Selasa
14,Gula Pasir Curah,kg,12/3/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,12/3/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,12/3/2024,16667,Selasa
18,Minyakita,lt,12/3/2024,16500,Selasa
19,Daging Sapi Paha Belakang,kg,12/3/2024,120000,Selasa
27,Daging Ayam Ras,kg,12/3/2024,35667,Selasa
25,Telur Ayam Ras,kg,12/3/2024,24500,Selasa
26,Tepung Terigu,kg,12/3/2024,12750,Selasa
48,Kedelai Impor,kg,12/3/2024,12500,Selasa
2,Cabai Merah Keriting,kg,12/3/2024,20000,Selasa
10,Cabai Rawit Merah,kg,12/3/2024,21000,Selasa
9,Cabai Merah Besar,kg,12/3/2024,24000,Selasa
13,Bawang Merah,kg,12/3/2024,35333,Selasa
38,Bawang Putih Honan,kg,12/3/2024,36000,Selasa
52,Beras Medium,kg,12/4/2024,13683,Rabu
51,Beras Premium,kg,12/4/2024,14617,Rabu
14,Gula Pasir Curah,kg,12/4/2024,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,12/4/2024,21500,Rabu
16,Minyak Goreng Sawit Curah,lt,12/4/2024,16667,Rabu
18,Minyakita,lt,12/4/2024,16500,Rabu
19,Daging Sapi Paha Belakang,kg,12/4/2024,120000,Rabu
27,Daging Ayam Ras,kg,12/4/2024,35667,Rabu
25,Telur Ayam Ras,kg,12/4/2024,24500,Rabu
26,Tepung Terigu,kg,12/4/2024,12750,Rabu
48,Kedelai Impor,kg,12/4/2024,12500,Rabu
2,Cabai Merah Keriting,kg,12/4/2024,20000,Rabu
10,Cabai Rawit Merah,kg,12/4/2024,21000,Rabu
9,Cabai Merah Besar,kg,12/4/2024,24000,Rabu
13,Bawang Merah,kg,12/4/2024,36667,Rabu
38,Bawang Putih Honan,kg,12/4/2024,36000,Rabu
52,Beras Medium,kg,12/5/2024,13683,Kamis
51,Beras Premium,kg,12/5/2024,14617,Kamis
14,Gula Pasir Curah,kg,12/5/2024,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,12/5/2024,21500,Kamis
16,Minyak Goreng Sawit Curah,lt,12/5/2024,16667,Kamis
18,Minyakita,lt,12/5/2024,16500,Kamis
19,Daging Sapi Paha Belakang,kg,12/5/2024,120000,Kamis
27,Daging Ayam Ras,kg,12/5/2024,35667,Kamis
25,Telur Ayam Ras,kg,12/5/2024,24250,Kamis
26,Tepung Terigu,kg,12/5/2024,12750,Kamis
48,Kedelai Impor,kg,12/5/2024,12500,Kamis
2,Cabai Merah Keriting,kg,12/5/2024,20000,Kamis
10,Cabai Rawit Merah,kg,12/5/2024,21000,Kamis
9,Cabai Merah Besar,kg,12/5/2024,24000,Kamis
13,Bawang Merah,kg,12/5/2024,36667,Kamis
38,Bawang Putih Honan,kg,12/5/2024,36000,Kamis
52,Beras Medium,kg,12/6/2024,13683,Jumat
51,Beras Premium,kg,12/6/2024,14617,Jumat
14,Gula Pasir Curah,kg,12/6/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,12/6/2024,21500,Jumat
16,Minyak Goreng Sawit Curah,lt,12/6/2024,16667,Jumat
18,Minyakita,lt,12/6/2024,16500,Jumat
19,Daging Sapi Paha Belakang,kg,12/6/2024,120000,Jumat
27,Daging Ayam Ras,kg,12/6/2024,35667,Jumat
25,Telur Ayam Ras,kg,12/6/2024,24250,Jumat
26,Tepung Terigu,kg,12/6/2024,12750,Jumat
48,Kedelai Impor,kg,12/6/2024,12500,Jumat
2,Cabai Merah Keriting,kg,12/6/2024,20000,Jumat
10,Cabai Rawit Merah,kg,12/6/2024,21000,Jumat
9,Cabai Merah Besar,kg,12/6/2024,24000,Jumat
13,Bawang Merah,kg,12/6/2024,36667,Jumat
38,Bawang Putih Honan,kg,12/6/2024,36000,Jumat
52,Beras Medium,kg,12/9/2024,13683,Senin
51,Beras Premium,kg,12/9/2024,14617,Senin
14,Gula Pasir Curah,kg,12/9/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,12/9/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,12/9/2024,16667,Senin
18,Minyakita,lt,12/9/2024,16500,Senin
19,Daging Sapi Paha Belakang,kg,12/9/2024,120000,Senin
27,Daging Ayam Ras,kg,12/9/2024,35667,Senin
25,Telur Ayam Ras,kg,12/9/2024,24250,Senin
26,Tepung Terigu,kg,12/9/2024,12750,Senin
48,Kedelai Impor,kg,12/9/2024,12500,Senin
2,Cabai Merah Keriting,kg,12/9/2024,20000,Senin
10,Cabai Rawit Merah,kg,12/9/2024,21000,Senin
9,Cabai Merah Besar,kg,12/9/2024,24000,Senin
13,Bawang Merah,kg,12/9/2024,36667,Senin
38,Bawang Putih Honan,kg,12/9/2024,36000,Senin
52,Beras Medium,kg,12/10/2024,13683,Selasa
51,Beras Premium,kg,12/10/2024,14617,Selasa
14,Gula Pasir Curah,kg,12/10/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,12/10/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,12/10/2024,16667,Selasa
18,Minyakita,lt,12/10/2024,16833,Selasa
19,Daging Sapi Paha Belakang,kg,12/10/2024,120000,Selasa
27,Daging Ayam Ras,kg,12/10/2024,35333,Selasa
25,Telur Ayam Ras,kg,12/10/2024,26250,Selasa
26,Tepung Terigu,kg,12/10/2024,12750,Selasa
48,Kedelai Impor,kg,12/10/2024,12500,Selasa
2,Cabai Merah Keriting,kg,12/10/2024,21000,Selasa
10,Cabai Rawit Merah,kg,12/10/2024,26000,Selasa
9,Cabai Merah Besar,kg,12/10/2024,26000,Selasa
13,Bawang Merah,kg,12/10/2024,32667,Selasa
38,Bawang Putih Honan,kg,12/10/2024,36000,Selasa
52,Beras Medium,kg,12/11/2024,13683,Rabu
51,Beras Premium,kg,12/11/2024,14617,Rabu
14,Gula Pasir Curah,kg,12/11/2024,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,12/11/2024,21500,Rabu
16,Minyak Goreng Sawit Curah,lt,12/11/2024,16667,Rabu
18,Minyakita,lt,12/11/2024,16833,Rabu
19,Daging Sapi Paha Belakang,kg,12/11/2024,120000,Rabu
27,Daging Ayam Ras,kg,12/11/2024,35333,Rabu
25,Telur Ayam Ras,kg,12/11/2024,26250,Rabu
26,Tepung Terigu,kg,12/11/2024,12750,Rabu
48,Kedelai Impor,kg,12/11/2024,12500,Rabu
2,Cabai Merah Keriting,kg,12/11/2024,21000,Rabu
10,Cabai Rawit Merah,kg,12/11/2024,26000,Rabu
9,Cabai Merah Besar,kg,12/11/2024,26000,Rabu
13,Bawang Merah,kg,12/11/2024,32667,Rabu
38,Bawang Putih Honan,kg,12/11/2024,36000,Rabu
52,Beras Medium,kg,12/12/2024,13683,Kamis
51,Beras Premium,kg,12/12/2024,14617,Kamis
14,Gula Pasir Curah,kg,12/12/2024,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,12/12/2024,21500,Kamis
16,Minyak Goreng Sawit Curah,lt,12/12/2024,16833,Kamis
18,Minyakita,lt,12/12/2024,16833,Kamis
19,Daging Sapi Paha Belakang,kg,12/12/2024,120000,Kamis
27,Daging Ayam Ras,kg,12/12/2024,35333,Kamis
25,Telur Ayam Ras,kg,12/12/2024,27250,Kamis
26,Tepung Terigu,kg,12/12/2024,12750,Kamis
48,Kedelai Impor,kg,12/12/2024,12500,Kamis
2,Cabai Merah Keriting,kg,12/12/2024,21000,Kamis
10,Cabai Rawit Merah,kg,12/12/2024,25000,Kamis
9,Cabai Merah Besar,kg,12/12/2024,26000,Kamis
13,Bawang Merah,kg,12/12/2024,32667,Kamis
38,Bawang Putih Honan,kg,12/12/2024,36000,Kamis
52,Beras Medium,kg,12/13/2024,13683,Jumat
51,Beras Premium,kg,12/13/2024,14617,Jumat
14,Gula Pasir Curah,kg,12/13/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,12/13/2024,21500,Jumat
16,Minyak Goreng Sawit Curah,lt,12/13/2024,16833,Jumat
18,Minyakita,lt,12/13/2024,16833,Jumat
19,Daging Sapi Paha Belakang,kg,12/13/2024,120000,Jumat
27,Daging Ayam Ras,kg,12/13/2024,35333,Jumat
25,Telur Ayam Ras,kg,12/13/2024,27250,Jumat
26,Tepung Terigu,kg,12/13/2024,12750,Jumat
48,Kedelai Impor,kg,12/13/2024,12500,Jumat
2,Cabai Merah Keriting,kg,12/13/2024,21000,Jumat
10,Cabai Rawit Merah,kg,12/13/2024,25000,Jumat
9,Cabai Merah Besar,kg,12/13/2024,26000,Jumat
13,Bawang Merah,kg,12/13/2024,32667,Jumat
38,Bawang Putih Honan,kg,12/13/2024,36000,Jumat
52,Beras Medium,kg,12/16/2024,13683,Senin
51,Beras Premium,kg,12/16/2024,14617,Senin
14,Gula Pasir Curah,kg,12/16/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,12/16/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,12/16/2024,16833,Senin
18,Minyakita,lt,12/16/2024,16833,Senin
19,Daging Sapi Paha Belakang,kg,12/16/2024,120000,Senin
27,Daging Ayam Ras,kg,12/16/2024,35333,Senin
25,Telur Ayam Ras,kg,12/16/2024,27250,Senin
26,Tepung Terigu,kg,12/16/2024,12750,Senin
48,Kedelai Impor,kg,12/16/2024,12500,Senin
2,Cabai Merah Keriting,kg,12/16/2024,21000,Senin
10,Cabai Rawit Merah,kg,12/16/2024,36000,Senin
9,Cabai Merah Besar,kg,12/16/2024,26000,Senin
13,Bawang Merah,kg,12/16/2024,32667,Senin
38,Bawang Putih Honan,kg,12/16/2024,36000,Senin
52,Beras Medium,kg,12/17/2024,13683,Selasa
51,Beras Premium,kg,12/17/2024,14617,Selasa
14,Gula Pasir Curah,kg,12/17/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,12/17/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,12/17/2024,16833,Selasa
18,Minyakita,lt,12/17/2024,16833,Selasa
19,Daging Sapi Paha Belakang,kg,12/17/2024,120000,Selasa
27,Daging Ayam Ras,kg,12/17/2024,35333,Selasa
25,Telur Ayam Ras,kg,12/17/2024,27250,Selasa
26,Tepung Terigu,kg,12/17/2024,12750,Selasa
48,Kedelai Impor,kg,12/17/2024,12500,Selasa
2,Cabai Merah Keriting,kg,12/17/2024,26000,Selasa
10,Cabai Rawit Merah,kg,12/17/2024,36000,Selasa
9,Cabai Merah Besar,kg,12/17/2024,29000,Selasa
13,Bawang Merah,kg,12/17/2024,33667,Selasa
38,Bawang Putih Honan,kg,12/17/2024,36000,Selasa
52,Beras Medium,kg,12/18/2024,13683,Rabu
51,Beras Premium,kg,12/18/2024,14617,Rabu
14,Gula Pasir Curah,kg,12/18/2024,16500,Rabu
17,Minyak Goreng Sawit Kemasan Premium,lt,12/18/2024,21500,Rabu
16,Minyak Goreng Sawit Curah,lt,12/18/2024,16833,Rabu
18,Minyakita,lt,12/18/2024,16833,Rabu
19,Daging Sapi Paha Belakang,kg,12/18/2024,120000,Rabu
27,Daging Ayam Ras,kg,12/18/2024,35333,Rabu
25,Telur Ayam Ras,kg,12/18/2024,27250,Rabu
26,Tepung Terigu,kg,12/18/2024,12750,Rabu
48,Kedelai Impor,kg,12/18/2024,12500,Rabu
2,Cabai Merah Keriting,kg,12/18/2024,26000,Rabu
10,Cabai Rawit Merah,kg,12/18/2024,36000,Rabu
9,Cabai Merah Besar,kg,12/18/2024,29000,Rabu
13,Bawang Merah,kg,12/18/2024,33667,Rabu
38,Bawang Putih Honan,kg,12/18/2024,36000,Rabu
52,Beras Medium,kg,12/19/2024,13683,Kamis
51,Beras Premium,kg,12/19/2024,14600,Kamis
14,Gula Pasir Curah,kg,12/19/2024,16500,Kamis
17,Minyak Goreng Sawit Kemasan Premium,lt,12/19/2024,21500,Kamis
16,Minyak Goreng Sawit Curah,lt,12/19/2024,16833,Kamis
18,Minyakita,lt,12/19/2024,16667,Kamis
19,Daging Sapi Paha Belakang,kg,12/19/2024,120000,Kamis
27,Daging Ayam Ras,kg,12/19/2024,34333,Kamis
25,Telur Ayam Ras,kg,12/19/2024,28250,Kamis
26,Tepung Terigu,kg,12/19/2024,12750,Kamis
48,Kedelai Impor,kg,12/19/2024,12500,Kamis
2,Cabai Merah Keriting,kg,12/19/2024,29000,Kamis
10,Cabai Rawit Merah,kg,12/19/2024,39000,Kamis
9,Cabai Merah Besar,kg,12/19/2024,29000,Kamis
13,Bawang Merah,kg,12/19/2024,33667,Kamis
38,Bawang Putih Honan,kg,12/19/2024,36000,Kamis
52,Beras Medium,kg,12/20/2024,13683,Jumat
51,Beras Premium,kg,12/20/2024,14600,Jumat
14,Gula Pasir Curah,kg,12/20/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,12/20/2024,21500,Jumat
16,Minyak Goreng Sawit Curah,lt,12/20/2024,16833,Jumat
18,Minyakita,lt,12/20/2024,16667,Jumat
19,Daging Sapi Paha Belakang,kg,12/20/2024,120000,Jumat
27,Daging Ayam Ras,kg,12/20/2024,34333,Jumat
25,Telur Ayam Ras,kg,12/20/2024,28250,Jumat
26,Tepung Terigu,kg,12/20/2024,12750,Jumat
48,Kedelai Impor,kg,12/20/2024,12500,Jumat
2,Cabai Merah Keriting,kg,12/20/2024,29000,Jumat
10,Cabai Rawit Merah,kg,12/20/2024,39000,Jumat
9,Cabai Merah Besar,kg,12/20/2024,29000,Jumat
13,Bawang Merah,kg,12/20/2024,33667,Jumat
38,Bawang Putih Honan,kg,12/20/2024,36000,Jumat
52,Beras Medium,kg,12/23/2024,13683,Senin
51,Beras Premium,kg,12/23/2024,14600,Senin
14,Gula Pasir Curah,kg,12/23/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,12/23/2024,21500,Senin
16,Minyak Goreng Sawit Curah,lt,12/23/2024,16833,Senin
18,Minyakita,lt,12/23/2024,16667,Senin
19,Daging Sapi Paha Belakang,kg,12/23/2024,120000,Senin
27,Daging Ayam Ras,kg,12/23/2024,34333,Senin
25,Telur Ayam Ras,kg,12/23/2024,30500,Senin
26,Tepung Terigu,kg,12/23/2024,12750,Senin
48,Kedelai Impor,kg,12/23/2024,12500,Senin
2,Cabai Merah Keriting,kg,12/23/2024,46667,Senin
10,Cabai Rawit Merah,kg,12/23/2024,49000,Senin
9,Cabai Merah Besar,kg,12/23/2024,46000,Senin
13,Bawang Merah,kg,12/23/2024,33667,Senin
38,Bawang Putih Honan,kg,12/23/2024,39333,Senin
52,Beras Medium,kg,12/24/2024,13683,Selasa
51,Beras Premium,kg,12/24/2024,14600,Selasa
14,Gula Pasir Curah,kg,12/24/2024,16500,Selasa
17,Minyak Goreng Sawit Kemasan Premium,lt,12/24/2024,21500,Selasa
16,Minyak Goreng Sawit Curah,lt,12/24/2024,16833,Selasa
18,Minyakita,lt,12/24/2024,15700,Selasa
19,Daging Sapi Paha Belakang,kg,12/24/2024,120000,Selasa
27,Daging Ayam Ras,kg,12/24/2024,34667,Selasa
25,Telur Ayam Ras,kg,12/24/2024,30500,Selasa
26,Tepung Terigu,kg,12/24/2024,12750,Selasa
48,Kedelai Impor,kg,12/24/2024,12500,Selasa
2,Cabai Merah Keriting,kg,12/24/2024,46667,Selasa
10,Cabai Rawit Merah,kg,12/24/2024,49000,Selasa
9,Cabai Merah Besar,kg,12/24/2024,46000,Selasa
13,Bawang Merah,kg,12/24/2024,33667,Selasa
38,Bawang Putih Honan,kg,12/24/2024,39333,Selasa
52,Beras Medium,kg,12/27/2024,13683,Jumat
51,Beras Premium,kg,12/27/2024,14683,Jumat
14,Gula Pasir Curah,kg,12/27/2024,16500,Jumat
17,Minyak Goreng Sawit Kemasan Premium,lt,12/27/2024,21833,Jumat
16,Minyak Goreng Sawit Curah,lt,12/27/2024,17000,Jumat
18,Minyakita,lt,12/27/2024,15700,Jumat
19,Daging Sapi Paha Belakang,kg,12/27/2024,120000,Jumat
27,Daging Ayam Ras,kg,12/27/2024,35667,Jumat
25,Telur Ayam Ras,kg,12/27/2024,29750,Jumat
26,Tepung Terigu,kg,12/27/2024,12750,Jumat
48,Kedelai Impor,kg,12/27/2024,12400,Jumat
2,Cabai Merah Keriting,kg,12/27/2024,47000,Jumat
10,Cabai Rawit Merah,kg,12/27/2024,49333,Jumat
9,Cabai Merah Besar,kg,12/27/2024,46000,Jumat
13,Bawang Merah,kg,12/27/2024,34667,Jumat
38,Bawang Putih Honan,kg,12/27/2024,38667,Jumat
52,Beras Medium,kg,12/30/2024,13683,Senin
51,Beras Premium,kg,12/30/2024,14683,Senin
14,Gula Pasir Curah,kg,12/30/2024,16500,Senin
17,Minyak Goreng Sawit Kemasan Premium,lt,12/30/2024,21833,Senin
16,Minyak Goreng Sawit Curah,lt,12/30/2024,17000,Senin
18,Minyakita,lt,12/30/2024,15700,Senin
19,Daging Sapi Paha Belakang,kg,12/30/2024,120000,Senin
27,Daging Ayam Ras,kg,12/30/2024,35667,Senin
25,Telur Ayam Ras,kg,12/30/2024,29750,Senin
26,Tepung Terigu,kg,12/30/2024,12750,Senin
48,Kedelai Impor,kg,12/30/2024,12400,Senin
2,Cabai Merah Keriting,kg,12/30/2024,47000,Senin
10,Cabai Rawit Merah,kg,12/30/2024,49333,Senin
